time,lon,lat,ID,Depth,PP_8D,PP_M
29/05/2011 01:37,-81.562,7.445,46248a,-446.06,561.0116717,631.8651488
29/05/2011 17:36,-81.632,7.358,46248a,55.0784,NaN,NaN
01/06/2011 03:02,-81.822,7.057,46248a,-1177.9056,502.8773271,587.8231794
01/06/2011 05:56,-81.739,7.029,46248a,-821.9184,477.5933935,573.0085288
07/06/2011 02:11,-81.96,5.833,46248a,-1513.692,403.0196894,402.5371563
10/06/2011 01:57,-81.382,6.451,46248a,-1823.7952,380.5707371,399.3696509
13/06/2011 02:26,-81.977,7.093,46248a,-2466.7684,513.5721628,517.2493656
16/06/2011 02:56,-82.775,6.952,46248a,-3547.8,516.4569785,495.6719568
01/07/2011 02:04,-82.053,6.888,46248a,-2970.2864,447.1321132,511.2678442
01/07/2011 05:47,-81.875,6.757,46248a,-1035.81,469.9370959,478.9126378
04/07/2011 03:26,-81.58,6.263,46248a,-1510.744,433.2205715,414.3758602
07/07/2011 01:25,-81.595,5.319,46248a,-2648.842,425.0136757,401.980962
10/07/2011 01:50,-82.171,4.44,46248a,-3681.544,428.1644836,404.0544896
13/07/2011 07:01,-82.622,4.189,46248a,-2740.7264,725.0844302,570.441141
16/07/2011 06:34,-83.06,3.904,46248a,-3189.408,782.7687367,634.8977774
16/07/2011 08:13,-83.093,3.893,46248a,-3146.5112,770.2453885,636.1141605
22/07/2011 07:09,-82.945,5.303,46248a,-3177.464,485.0463773,490.2946246
31/07/2011 02:20,-84.2,7.319,46248a,-1022.08,425.6499967,549.9033898
09/08/2011 01:47,-87.312,10.24,46248a,-2972.456,427.6748785,673.3441236
09/08/2011 04:21,-87.369,10.301,46248a,-2962.6536,457.5211331,698.4797867
12/08/2011 01:41,-87.511,11.244,46248a,-4215.5312,499.4143386,574.3246727
12/08/2011 02:29,-87.524,11.225,46248a,-4477.02,504.3812472,575.4128017
15/08/2011 06:19,-87.689,12.236,46248a,-55.5136,390.9847965,446.6655493
15/08/2011 07:55,-87.642,12.176,46248a,-16.6064,375.5061926,456.799477
18/08/2011 07:25,-88.419,12.429,46248a,-932.5044,475.2987582,481.575696
21/08/2011 06:53,-88.143,12.468,46248a,-141.8976,393.0239446,455.279917
24/08/2011 02:26,-88.327,12.284,46248a,-1314.308,454.9512808,458.3807201
30/08/2011 01:59,-88.714,12.672,46248a,-111.7152,389.3693303,464.7571894
02/09/2011 04:25,-88.534,12.686,46248a,-148.0192,445.2608935,581.3632008
02/09/2011 08:08,-88.43,12.592,46248a,-506.488,477.695646,553.5349605
26/05/2011 01:13,-81.949,7.611,46249a,-227.3864,549.0727262,720.560918
26/05/2011 07:04,-82.431,7.788,46249a,-228.1648,739.3127016,837.108122
29/05/2011 04:08,-81.961,7.707,46249a,-170.4196,527.8880777,724.4383494
29/05/2011 06:38,-81.92,7.662,46249a,-62.992,507.4989567,713.5575613
29/05/2011 10:51,-81.94,7.667,46249a,-124.272,512.6981636,717.5899531
29/05/2011 12:34,-81.921,7.672,46249a,-52.212,515.8066428,713.5611519
29/05/2011 13:19,-81.922,7.662,46249a,-68.2912,513.1204025,714.2747653
29/05/2011 14:16,-81.968,7.648,46249a,-309.7024,507.8111341,723.3207147
29/05/2011 16:44,-81.964,7.683,46249a,-216.9288,526.0922981,724.6337468
29/05/2011 17:36,-81.963,7.617,46249a,-331.0104,499.7101955,722.8703126
01/06/2011 01:29,-82.091,7.218,46249a,-2379.6096,618.5239902,602.3395798
01/06/2011 03:07,-82.05,7.178,46249a,-2415.96,577.8633252,585.2909704
01/06/2011 07:45,-83.328,7.432,46249a,-1731.2928,498.0712096,402.5881029
04/06/2011 08:49,-82.698,6.436,46249a,-2026.5952,434.5139273,472.4778402
07/06/2011 03:06,-82.624,5.751,46249a,-2763.0528,413.9850262,418.3691645
07/06/2011 04:19,-82.58,5.717,46249a,-3162.084,437.4231291,428.935238
10/06/2011 01:29,-82.181,5.618,46249a,-3106.396,405.6001593,403.8735337
10/06/2011 07:51,-82.047,5.749,46249a,-1269.6496,404.4438804,409.2328987
13/06/2011 02:19,-81.564,7.032,46249a,-858.3296,452.9706367,496.4539409
13/06/2011 03:59,-81.557,7.06,46249a,-745.496,478.2114238,518.4858669
13/06/2011 07:11,-81.647,7.175,46249a,-504.95,594.7188397,613.2568728
13/06/2011 09:43,-81.586,7.149,46249a,-600.328,563.4659078,583.4349188
13/06/2011 12:01,-81.584,7.156,46249a,-590.2048,567.7327271,584.0493595
16/06/2011 01:12,-81.676,7.006,46249a,-804.9056,449.9369466,455.6679369
16/06/2011 02:05,-81.655,7.01,46249a,-662.52,450.8715614,456.264727
19/06/2011 01:28,-82.53,7.118,46249a,-3397.088,498.9775877,517.9512447
19/06/2011 01:56,-82.516,7.121,46249a,-3382.2776,498.7290016,515.6642278
19/06/2011 03:33,-82.528,7.127,46249a,-3399.4232,499.1110399,518.8876548
19/06/2011 09:02,-82.592,7.132,46249a,-3321.8016,488.6942101,509.6079652
22/06/2011 02:21,-82.625,7.492,46249a,-2212.52,514.3967647,573.1982974
22/06/2011 04:08,-82.584,7.474,46249a,-2301.1312,539.2091833,579.0437908
22/06/2011 07:18,-82.577,7.523,46249a,-2245.6732,522.6642569,593.2156123
22/06/2011 09:31,-82.558,7.519,46249a,-2269.128,536.7011312,600.5149022
25/06/2011 11:35,-83.128,7.991,46249a,-1614.1944,749.6380077,715.1168337
25/06/2011 13:38,-83.16,8.011,46249a,-1601.84,769.2967407,721.4545771
28/06/2011 02:08,-83.722,8.261,46249a,-1900.7088,524.1370945,548.3857317
28/06/2011 03:45,-83.699,8.294,46249a,-1914.9696,608.7906923,573.5996494
28/06/2011 07:58,-83.774,8.325,46249a,-1450.18,475.0815163,548.0265368
01/07/2011 02:50,-84.111,8.658,46249a,-640.5264,509.6356523,529.3818211
01/07/2011 07:24,-84.231,8.634,46249a,-1940.0784,484.4342381,528.5197485
01/07/2011 09:08,-84.213,8.652,46249a,-1545.6944,484.5492173,524.238184
01/07/2011 11:42,-84.188,8.644,46249a,-1476.2192,494.3859415,525.0156832
01/07/2011 12:55,-84.224,8.665,46249a,-1495.488,486.3671151,524.4061648
04/07/2011 11:19,-84.707,8.98,46249a,-2383.644,474.9712206,528.180767
07/07/2011 03:58,-84.999,8.805,46249a,-2994.832,635.5620776,528.8217074
07/07/2011 08:11,-85.035,8.843,46249a,-2965.48,662.7779711,556.4082367
10/07/2011 01:59,-85.268,8.92,46249a,-3030.904,708.2138301,636.2626086
10/07/2011 02:20,-85.24,8.914,46249a,-3017.712,749.702213,645.4128804
10/07/2011 04:41,-85.286,8.911,46249a,-2995.8488,698.1730642,627.8749696
13/07/2011 02:21,-85.297,8.587,46249a,-2828.8352,1099.212179,811.5366047
13/07/2011 08:41,-85.35,8.514,46249a,-2868.8,1076.593325,803.3280784
13/07/2011 09:25,-85.348,8.529,46249a,-2855.8808,1075.032547,797.7809442
16/07/2011 02:35,-85.474,7.89,46249a,-2828.568,646.8639669,681.5184731
16/07/2011 04:19,-85.478,7.875,46249a,-2820.3,646.3124087,679.4756458
16/07/2011 06:29,-85.5,7.843,46249a,-2830.94,636.4017668,658.3268752
19/07/2011 01:32,-85.912,7.639,46249a,-1554.6104,578.6420917,584.1817221
19/07/2011 02:17,-85.939,7.637,46249a,-1588.072,580.8366827,585.0165196
19/07/2011 03:22,-85.944,7.648,46249a,-1465.888,581.927359,568.2792994
22/07/2011 01:33,-86.168,7.173,46249a,-2984.1096,488.2669544,558.2607887
22/07/2011 02:12,-86.184,7.145,46249a,-2977.156,493.0731529,553.4416017
22/07/2011 03:45,-86.189,7.124,46249a,-2969.3992,492.7977447,554.9488959
22/07/2011 07:00,-86.202,7.126,46249a,-2973.6016,480.1670716,543.4741026
25/07/2011 02:38,-85.984,6.748,46249a,-2650.4128,414.5321651,655.5764971
25/07/2011 02:53,-85.998,6.74,46249a,-2652.088,413.761176,667.2544095
25/07/2011 04:26,-85.875,6.713,46249a,-2551.29,415.5883026,675.8386474
25/07/2011 06:40,-85.945,6.75,46249a,-2682.4,419.4306536,640.5409068
25/07/2011 08:14,-85.966,6.794,46249a,-2666.1392,408.6907312,637.3550664
28/07/2011 02:09,-85.494,6.497,46249a,-1680.5392,429.2293162,704.6063147
28/07/2011 07:46,-85.368,6.504,46249a,-1935.0432,423.2279201,724.2863647
31/07/2011 04:09,-85.191,7.046,46249a,-2016.7392,419.1352329,568.9781911
01/08/2011 02:09,-85.017,7.318,46249a,-1928.2088,426.2647632,679.9088734
01/08/2011 03:38,-85.019,7.391,46249a,-1859.0552,430.6786194,669.2306383
05/05/2011 02:00,-81.876,7.764,46252a,-51.3488,681.566825,756.7108441
05/05/2011 02:26,-81.868,7.793,46252a,-53.7584,688.7423964,754.2473324
05/05/2011 05:39,-81.843,7.868,46252a,-28.4344,714.2766885,718.9536768
08/05/2011 01:31,-82.239,7.793,46252a,-70.2056,765.5913147,730.0232782
08/05/2011 02:59,-82.173,7.824,46252a,-152.7688,743.9668695,725.1800838
11/05/2011 02:03,-82.241,7.638,46252a,-109.964,732.9072578,708.8094907
14/05/2011 04:16,-82.137,7.7,46252a,-273.76,729.1696861,693.5019569
17/05/2011 01:35,-82.162,7.777,46252a,-180.3256,667.1890248,671.9963692
17/05/2011 03:17,-82.162,7.769,46252a,-177.5032,667.1170433,672.7930929
20/05/2011 01:47,-82.134,7.756,46252a,-176.9808,625.9444834,694.7735501
20/05/2011 02:11,-82.131,7.739,46252a,-181.2688,622.3508109,693.4625342
20/05/2011 06:19,-82.452,7.73,46252a,-706.376,668.2288274,697.6011247
23/05/2011 01:12,-82.041,7.662,46252a,-487.4208,586.1241171,726.85486
23/05/2011 02:25,-82.08,7.697,46252a,-304.82,579.329562,717.0526697
26/05/2011 03:28,-82.005,7.513,46252a,-482.71,570.5397129,715.0811976
26/05/2011 07:18,-81.977,7.488,46252a,-381.6352,561.3865735,708.3138332
26/05/2011 08:41,-81.957,7.572,46252a,-300.9744,585.7805865,740.2469749
29/05/2011 02:16,-82.086,7.632,46252a,-746.4736,506.0434719,730.8293283
01/06/2011 03:09,-82.043,7.692,46252a,-287.8952,588.2499761,761.3879068
01/06/2011 09:36,-82.066,7.764,46252a,-159.0208,611.6091007,749.5301946
01/06/2011 13:01,-82.113,7.796,46252a,-155.42,661.7284545,765.6252426
04/06/2011 01:08,-82.191,7.607,46252a,-363.696,714.766894,723.4101261
04/06/2011 01:59,-82.171,7.594,46252a,-471.2024,689.0666376,715.2466499
07/06/2011 01:26,-81.936,7.487,46252a,-268.1824,612.1509842,691.2485197
07/06/2011 04:23,-82.017,7.463,46252a,-275.7004,661.0272528,673.6353535
10/06/2011 01:41,-81.94,7.508,46252a,-294.28,654.1283204,698.8222875
10/06/2011 06:08,-81.937,7.459,46252a,-175.25,630.3434101,668.8832964
13/06/2011 02:17,-81.918,7.665,46252a,-53.776,787.6417453,731.2002301
13/06/2011 04:02,-81.786,7.693,46252a,-8.4288,789.1712126,706.275131
19/06/2011 01:33,-81.968,7.631,46252a,-346.1912,800.9049123,742.9553391
19/06/2011 06:09,-82.024,7.574,46252a,-757.0976,795.5052764,743.2208571
22/06/2011 02:12,-81.952,7.687,46252a,-159.3424,776.5571635,740.4392354
25/06/2011 01:27,-82.034,7.534,46252a,-586.0992,754.5541412,711.843821
28/06/2011 02:05,-82.181,7.637,46252a,-412.9964,649.351127,788.1442865
28/06/2011 06:12,-82.167,7.71,46252a,-171.528,677.8701422,811.6949515
01/07/2011 02:46,-82.164,7.518,46252a,-234.96,586.3926948,678.0363452
01/07/2011 07:24,-82.21,7.505,46252a,-12.1,532.3425065,663.1689454
08/05/2011 01:25,-82.043,7.459,46256a,-177.816,776.3707584,731.2073073
08/05/2011 03:02,-82.019,7.448,46256a,-242.8576,781.1280593,726.2152387
11/05/2011 03:40,-82.659,7.446,46256a,-2349.736,624.8422123,614.6156742
14/05/2011 01:52,-83.119,6.081,46256a,-2831.8676,361.7462006,353.5770716
17/05/2011 01:21,-82.746,5.329,46256a,-3143.352,360.8206838,381.6604376
17/05/2011 03:16,-82.695,5.271,46256a,-3004.124,366.819184,382.6678289
20/05/2011 02:09,-81.915,5.193,46256a,-3481.234,421.2666635,436.1703697
20/05/2011 03:50,-81.93,5.209,46256a,-3472.728,435.751015,438.9315328
23/05/2011 02:23,-81.54,5.726,46256a,-1226.672,351.6665496,395.3419827
26/05/2011 01:49,-81.537,6.352,46256a,-1587.3984,373.2598338,396.7172883
29/05/2011 02:31,-82.075,6.471,46256a,-2307.4,360.4208368,445.8335971
01/06/2011 02:10,-82.889,6.309,46256a,-3154.9808,493.5188769,448.5387156
10/06/2011 01:31,-82.615,5.655,46256a,-2889.43,428.2327512,418.6073183
10/06/2011 03:14,-82.493,5.787,46256a,-3174.9036,426.3651954,418.0679783
23/05/2011 12:46,-81.809,7.939,46257a,-77.8684,651.3809134,814.2196836
23/05/2011 13:45,-81.787,7.947,46257a,-155.5912,685.563885,854.5361359
26/05/2011 08:56,-82.019,7.899,46257a,-21.4428,613.5643696,768.6680694
26/05/2011 12:12,-81.973,7.91,46257a,-30.364,610.5777002,748.3912476
29/05/2011 04:08,-82.224,7.749,46257a,-68.0248,510.4120408,760.7764858
29/05/2011 06:36,-82.182,7.711,46257a,-139.1808,509.0697366,733.0501186
29/05/2011 13:23,-82.209,7.724,46257a,-79.8976,519.4225734,745.1125577
29/05/2011 14:14,-82.236,7.702,46257a,-62.4016,519.4417768,739.426831
01/06/2011 07:42,-82.073,7.797,46257a,-148.3168,634.5681721,752.4586954
01/06/2011 09:36,-82.056,7.8,46257a,-156.68,636.8955774,749.8983928
01/06/2011 11:16,-82.067,7.81,46257a,-141.064,670.9206964,761.8910178
01/06/2011 15:39,-82.044,7.837,46257a,-115.9672,752.2309807,781.3888001
04/06/2011 03:41,-82.133,7.928,46257a,-32.7864,1236.200121,910.7110877
04/06/2011 07:19,-82.139,7.934,46257a,-37.9328,1254.830074,916.0785385
04/06/2011 10:01,-82.148,7.942,46257a,-41.4848,1259.951809,919.8855843
04/06/2011 11:40,-82.163,7.975,46257a,-36.67,1358.842107,975.3238322
07/06/2011 03:08,-82.173,7.897,46257a,-24.0768,1203.986256,901.4385598
07/06/2011 08:24,-82.167,7.86,46257a,-72.384,1127.708394,875.9852687
07/06/2011 10:34,-82.158,7.852,46257a,-85.6224,1105.529241,868.7079901
10/06/2011 15:56,-82.478,7.84,46257a,-183.328,1209.751925,982.8134429
13/06/2011 02:27,-82.671,7.941,46257a,-1033.116,1089.498255,997.1250402
13/06/2011 05:34,-82.673,7.949,46257a,-999.972,1096.842046,1006.876714
16/06/2011 01:14,-82.962,7.728,46257a,-2113.1184,563.9286283,552.4610821
16/06/2011 02:59,-82.914,7.816,46257a,-1610.28,632.2518839,640.2337938
16/06/2011 04:38,-82.958,7.742,46257a,-2077.2688,567.2736112,560.7077969
16/06/2011 06:38,-82.986,7.736,46257a,-2113.2752,564.152649,556.9909338
19/06/2011 01:57,-82.873,7.581,46257a,-2197.8464,541.1932745,554.9270303
19/06/2011 03:38,-82.972,7.556,46257a,-1912.3792,483.580058,539.8060674
19/06/2011 06:08,-82.896,7.538,46257a,-2410.9872,513.7222197,542.6625237
22/06/2011 02:34,-82.73,7.41,46257a,-2735.28,516.0849833,542.8887481
22/06/2011 07:30,-82.737,7.422,46257a,-2629.096,511.5570052,547.1709034
25/06/2011 03:11,-82.798,7.247,46257a,-3535.112,432.9265445,516.935704
28/06/2011 02:05,-83.171,7.84,46257a,-1546.336,531.1027728,579.3434325
28/06/2011 03:48,-83.278,7.823,46257a,-1453.52,460.1204678,495.5811636
28/06/2011 10:27,-83.261,7.868,46257a,-1462.3456,507.3636414,519.6577678
01/07/2011 02:25,-83.894,8.416,46257a,-1789.5872,494.0900923,515.7890026
04/07/2011 02:38,-84.335,8.506,46257a,-2457.484,477.5792552,491.0427249
04/07/2011 06:59,-84.341,8.512,46257a,-2483.5048,482.7467656,494.5388034
04/07/2011 11:19,-84.35,8.486,46257a,-2416.12,457.1186521,470.6135941
07/07/2011 02:21,-85.056,8.305,46257a,-1242.944,653.8693752,587.0856731
07/07/2011 03:04,-85.081,8.326,46257a,-1355.1912,731.1832103,605.3105159
07/07/2011 03:58,-85.039,8.308,46257a,-1264.1504,650.3472457,579.8922854
07/07/2011 06:25,-85.114,8.304,46257a,-1408.4368,692.45866,612.3016556
10/07/2011 03:01,-86.083,8.585,46257a,-3013.254,555.4524288,741.5726044
10/07/2011 04:38,-86.087,8.582,46257a,-3011.9656,555.8413875,738.651429
10/07/2011 10:32,-86.185,8.635,46257a,-3108.12,517.5970316,666.8190328
13/07/2011 01:59,-86.969,9.385,46257a,-3156.712,551.3925747,715.2871142
13/07/2011 08:42,-87.103,9.444,46257a,-3096.5256,640.4837096,740.5839792
16/07/2011 01:15,-88.026,9.817,46257a,-3143.9016,691.4558243,848.9717333
16/07/2011 02:35,-88.034,9.82,46257a,-3154.832,685.415935,845.5022291
16/07/2011 02:55,-88.035,9.825,46257a,-3158.9,685.278014,846.6962256
16/07/2011 04:18,-88.057,9.84,46257a,-3186.932,676.5033402,851.3811234
19/07/2011 01:43,-87.157,11.236,46257a,-1195.0944,1321.796006,1096.450195
19/07/2011 03:24,-87.118,11.257,46257a,-903.08,1466.058725,1152.774861
22/07/2011 08:42,-86.672,11.831,46257a,-45.1448,506.6528878,670.6008539
25/07/2011 11:12,-86.392,11.499,46257a,-48.8328,1062.795373,702.0672431
25/07/2011 13:34,-86.354,11.479,46257a,-65.7272,1064.723077,704.429052
28/07/2011 01:46,-85.76,10.969,46257a,-1,NaN,NaN
28/07/2011 09:58,-85.793,11.003,46257a,-2.8356,825.3254262,1243.18623
28/07/2011 13:08,-85.758,10.957,46257a,-1,NaN,NaN
28/07/2011 15:57,-85.733,10.951,46257a,-0.9624,NaN,NaN
31/07/2011 01:31,-85.916,10.768,46257a,-85.84,342.9841762,556.9962054
31/07/2011 02:01,-85.929,10.782,46257a,-88.6616,330.5111011,548.8447614
03/08/2011 02:33,-85.784,10.578,46257a,-48.3088,287.8839015,649.310925
03/08/2011 08:24,-85.859,10.534,46257a,-6.112,290.8488224,693.5933947
03/08/2011 10:54,-85.89,10.498,46257a,-41.4,312.5084549,681.1797312
03/08/2011 15:05,-85.941,10.444,46257a,-67.8424,318.6952068,624.1975377
05/08/2011 03:56,-85.947,10.129,46257a,-487.2024,442.275289,505.3814818
05/08/2011 06:21,-85.991,10.032,46257a,-1042.8696,428.466739,517.2125509
05/08/2011 08:04,-86.02,10.041,46257a,-1156.352,447.6802769,526.4234161
05/08/2011 10:05,-86.03,10.027,46257a,-1270.624,450.3877495,527.1725874
07/08/2011 01:42,-85.883,9.645,46257a,-2149.002,393.2180076,507.7746083
07/08/2011 03:18,-85.877,9.633,46257a,-2181.7416,388.794685,505.8494131
07/08/2011 09:19,-85.794,9.625,46257a,-1854.24,384.3685753,525.7895853
07/08/2011 10:57,-85.789,9.621,46257a,-1864.6236,384.5817488,525.2869502
09/08/2011 10:10,-85.427,9.527,46257a,-1169.3868,360.4796429,503.8945452
11/08/2011 06:57,-85.512,9.564,46257a,-1791.152,356.9378489,497.6818713
11/08/2011 08:28,-85.525,9.582,46257a,-1806.48,355.1606727,504.7158569
13/08/2011 06:46,-85.289,9.589,46257a,-161.7728,389.6657956,486.4408811
15/08/2011 02:14,-85.312,9.73,46257a,-40.664,760.3186296,935.1071888
15/08/2011 09:28,-85.28,9.727,46257a,-27.408,NaN,NaN
15/08/2011 11:06,-85.302,9.746,46257a,-29.2448,899.4492862,1137.79
17/08/2011 07:37,-85.261,9.744,46257a,-19.0712,NaN,NaN
19/08/2011 01:12,-85.179,9.417,46257a,-1249.394,501.0341369,497.998332
19/08/2011 02:32,-85.169,9.412,46257a,-1330.6416,517.7595198,505.0419893
19/08/2011 02:52,-85.168,9.399,46257a,-1424.136,516.9046152,503.2540449
19/08/2011 04:15,-85.155,9.403,46257a,-1483.09,540.862825,514.4699685
21/08/2011 03:34,-85.459,9.212,46257a,-2935.9408,416.5602136,462.5980755
21/08/2011 06:38,-85.611,9.317,46257a,-2672.4436,416.8820055,470.8426821
23/08/2011 02:46,-85.734,9.323,46257a,-3169.2952,399.6841636,474.4034078
23/08/2011 04:30,-85.739,9.326,46257a,-3193.2304,398.6527269,473.9025033
23/08/2011 07:59,-85.739,9.322,46257a,-3216.6688,396.8925059,474.2215061
25/08/2011 02:15,-85.984,9.668,46257a,-2964.0064,430.8691517,434.5346395
25/08/2011 07:51,-85.892,9.639,46257a,-2215.8936,426.7930082,450.3433592
27/08/2011 03:05,-86.016,10.075,46257a,-1030.54,445.6975722,458.8598283
27/08/2011 07:38,-86.022,10.116,46257a,-927.8912,432.8277036,466.5876516
29/08/2011 02:29,-86.002,9.926,46257a,-1552.4784,479.0255479,456.0633222
29/08/2011 07:08,-85.802,9.921,46257a,-384.764,492.6906821,520.7348242
29/08/2011 10:33,-85.636,9.777,46257a,-154.3144,493.7706427,529.2960612
31/08/2011 01:46,-85.735,9.742,46257a,-1008.1,512.8894858,504.7121696
31/08/2011 06:34,-85.678,9.743,46257a,-549.6784,523.2720501,520.3047046
01/09/2011 01:47,-85.594,9.639,46257a,-1534.888,626.8077334,497.4775
01/09/2011 02:50,-85.627,9.608,46257a,-1825.4544,562.4036532,479.7073599
01/09/2011 08:04,-85.633,9.572,46257a,-2142.1536,612.4128848,481.9287199
01/09/2011 09:16,-85.618,9.56,46257a,-2207.392,653.780286,484.0323823
03/09/2011 02:19,-85.218,9.373,46257a,-980.848,762.1763398,549.3214578
05/09/2011 01:43,-84.92,9.081,46257a,-2181.74,599.1776193,517.9815404
05/09/2011 07:47,-84.889,9.045,46257a,-2429.134,603.9472784,519.917619
05/09/2011 09:04,-84.887,9.059,46257a,-2359.1152,599.7244762,519.0178859
07/09/2011 10:16,-84.629,8.443,46257a,-2497.1704,463.5150419,481.9347917
09/09/2011 02:02,-84.528,8.187,46257a,-1690.9888,390.2976565,433.0479532
09/09/2011 03:04,-84.566,8.16,46257a,-1514.616,377.4204359,425.9437166
09/09/2011 03:40,-84.541,8.153,46257a,-1497.2268,387.4192293,426.6377039
11/09/2011 04:36,-84.214,8.024,46257a,-1598.4832,370.5529437,448.0138912
13/09/2011 02:14,-83.881,7.883,46257a,-1748.1836,457.1888723,467.0266646
13/09/2011 03:54,-83.886,7.886,46257a,-1740.7264,456.2817633,467.6930396
13/09/2011 06:22,-83.892,7.902,46257a,-1739.728,441.7537156,463.5382323
13/09/2011 07:54,-83.874,7.898,46257a,-1794.064,440.3145974,459.9772067
13/09/2011 09:18,-83.889,7.896,46257a,-1745.1496,447.7028808,465.0489605
15/09/2011 01:33,-83.698,8.224,46257a,-1879.3648,592.6768845,518.755565
15/09/2011 03:14,-83.688,8.237,46257a,-1895.8672,584.5627163,515.636232
15/09/2011 07:37,-83.679,8.258,46257a,-1927.8208,571.2853304,510.0180294
15/09/2011 08:53,-83.681,8.265,46257a,-1932.496,562.3680105,505.202163
17/09/2011 06:55,-83.956,8.709,46257a,-105.0464,667.7503255,783.5472781
17/09/2011 08:34,-83.992,8.727,46257a,-114.4424,632.6938267,744.3777797
19/09/2011 01:38,-84.411,9.154,46257a,-900.1736,634.8641195,573.7001181
19/09/2011 08:37,-84.522,9.202,46257a,-698.8368,598.3094162,545.8253995
19/09/2011 10:21,-84.603,9.243,46257a,-351.9468,564.627115,545.4904891
21/09/2011 09:32,-85.466,9.447,46257a,-1538.6816,517.3669381,673.300155
21/09/2011 11:15,-85.478,9.428,46257a,-1598.1552,521.7739331,671.9779469
23/09/2011 07:54,-86.194,9.742,46257a,-3926.5216,401.0789749,453.7938161
25/09/2011 01:26,-86.789,10,46257a,-3539.86,410.1248936,487.1031183
25/09/2011 05:49,-86.822,10.031,46257a,-3522.1192,417.9326172,489.1130614
27/09/2011 02:28,-87.323,10.105,46257a,-3093.9,459.1989085,498.3174106
27/09/2011 08:23,-87.347,10.103,46257a,-3098.58,464.1944426,500.3504247
27/09/2011 10:28,-87.387,10.11,46257a,-3085.032,462.9656458,499.5793667
29/09/2011 01:15,-87.804,10.09,46257a,-3146.632,461.7240063,515.7858125
29/09/2011 08:04,-87.68,10.076,46257a,-3126.544,441.6065506,508.2930215
01/10/2011 02:34,-87.866,10.064,46257a,-3273.7744,488.9081432,533.0257216
03/10/2011 01:53,-87.958,10.077,46257a,-3267.9256,502.0581903,547.3854733
05/10/2011 02:50,-88.067,10.288,46257a,-3268.0056,559.1781843,555.2467868
07/10/2011 02:20,-87.937,10.118,46257a,-3224.9904,514.3384316,551.8733515
07/10/2011 03:58,-87.939,10.122,46257a,-3218.8752,513.1745158,552.0317562
09/10/2011 03:13,-87.258,10.147,46257a,-2997.6048,588.8211228,550.9764995
09/10/2011 06:52,-87.475,9.978,46257a,-3020.72,567.5415057,512.4759342
11/10/2011 06:22,-87.397,10.351,46257a,-2953.6228,681.930709,550.9205092
11/10/2011 07:33,-87.382,10.354,46257a,-2955.336,690.4906946,553.5730404
15/10/2011 01:29,-87.767,10.408,46257a,-3092.3568,483.042818,509.3405246
15/10/2011 02:17,-87.776,10.401,46257a,-3111.0888,486.2020147,511.4281872
17/10/2011 02:43,-87.762,10.271,46257a,-3076.96,509.5977911,518.7141774
17/10/2011 08:13,-87.793,10.321,46257a,-3119.9768,511.0678318,525.2228795
19/10/2011 01:30,-87.873,10.411,46257a,-3125.6276,597.6041943,544.4117039
19/10/2011 06:39,-87.94,10.415,46257a,-3161.78,737.2261736,576.8934922
19/10/2011 11:34,-88.024,10.457,46257a,-3186.6736,816.7510979,591.3762227
21/10/2011 01:37,-88.198,10.661,46257a,-3073.1536,834.8622865,616.8364225
21/10/2011 02:29,-88.212,10.67,46257a,-3113.248,818.4972849,612.7144681
21/10/2011 07:59,-88.273,10.715,46257a,-3181.922,744.7129914,594.2576878
21/10/2011 09:07,-88.312,10.729,46257a,-3143.844,707.0975859,583.891138
23/10/2011 02:24,-88.346,10.976,46257a,-3061.0928,682.5994537,562.8700563
25/10/2011 02:54,-88.443,11.151,46257a,-3060.936,594.4312794,561.1933849
29/10/2011 01:47,-88.516,11.545,46257a,-4270.908,618.7237202,535.6646251
29/10/2011 02:05,-88.529,11.543,46257a,-4218.6832,600.9068766,530.9427067
29/10/2011 03:06,-88.537,11.548,46257a,-4230.9896,589.9445418,529.3436721
31/10/2011 02:43,-88.419,11.724,46257a,-5400.7944,572.9506922,531.0584589
31/10/2011 06:20,-88.592,11.718,46257a,-5197.912,554.9541344,542.7663452
31/10/2011 10:07,-88.474,11.725,46257a,-5529.44,565.6844569,532.124532
01/11/2011 03:42,-88.416,11.727,46257a,-5359.2232,547.833179,528.306507
01/11/2011 07:06,-88.397,11.731,46257a,-5237.0944,542.5924692,526.9564276
04/11/2011 02:32,-87.83,12.067,46257a,-321.288,670.26329,654.5568371
07/11/2011 03:16,-87.19,11.6,46257a,-162.8,919.5560315,718.1540571
07/11/2011 12:55,-87.114,11.495,46257a,-180.116,882.7593586,741.2701501
10/11/2011 01:21,-86.749,10.767,46257a,-1599.5508,860.1429995,1024.315256
10/11/2011 02:19,-86.693,10.803,46257a,-1007.5576,891.7991943,1203.259332
13/11/2011 02:55,-86.765,10.183,46257a,-4189.68,647.0035822,672.3118852
16/11/2011 01:21,-86.293,10.548,46257a,-550.7416,845.294729,1172.402095
16/11/2011 07:48,-86.408,10.62,46257a,-467.104,1328.497052,1493.1131
19/11/2011 04:07,-86.209,11.081,46257a,-137.9844,1348.191214,1580.489883
22/11/2011 09:07,-86.154,11.306,46257a,-88.6848,2007.732856,2087.879109
25/11/2011 01:40,-86.046,10.838,46257a,-127.8112,1918.594979,1739.252407
25/11/2011 06:58,-86.051,10.819,46257a,-140.6284,1874.977085,1691.500533
